Istasyon_No|Istasyon_Adi|YIL|AY|TOPLAM_GUNESLENME_SURESI
17298|MARMAR?S|2017|12|105.6
17298|MARMAR?S|2017|13|2656.7
17298|MARMAR?S|2018|1|133.8
17298|MARMAR?S|2018|2|85.1
17298|MARMAR?S|2018|3|142.9
17298|MARMAR?S|2018|4|268.9
17298|MARMAR?S|2018|5|273.4
17298|MARMAR?S|2018|6|302.6
17298|MARMAR?S|2018|7|344.6
17298|MARMAR?S|2018|8|319.8
17298|MARMAR?S|2018|9|265.6
17298|MARMAR?S|2018|10|201.6
17298|MARMAR?S|2018|11|127.3
17298|MARMAR?S|2018|12|102.0
17298|MARMAR?S|2018|13|2567.6
17298|MARMAR?S|2019|1|61.1
17298|MARMAR?S|2019|2|131.8
17298|MARMAR?S|2019|3|208.3
17298|MARMAR?S|2019|4|222.4
17298|MARMAR?S|2019|5|278.9
17298|MARMAR?S|2019|6|301.2
17298|MARMAR?S|2019|7|336.3
17298|MARMAR?S|2019|8|328.7
17298|MARMAR?S|2019|9|277.1
17298|MARMAR?S|2019|10|251.9
17298|MARMAR?S|2019|11|168.5
17298|MARMAR?S|2019|12|144.8
17298|MARMAR?S|2019|13|2711.0
17298|MARMAR?S|2020|1|195.9
17298|MARMAR?S|2020|2|152.2
17298|MARMAR?S|2020|3|207.7
17298|MARMAR?S|2020|4|249.2
17298|MARMAR?S|2020|5|282.5
17298|MARMAR?S|2020|6|321.1
17298|MARMAR?S|2020|7|358.9
17298|MARMAR?S|2020|8|332.7
17298|MARMAR?S|2020|9|271.8
17298|MARMAR?S|2020|10|213.3
17298|MARMAR?S|2020|11|205.8
17298|MARMAR?S|2020|12|134.6
17298|MARMAR?S|2020|13|2925.7
17298|MARMAR?S|2021|1|98.1
17298|MARMAR?S|2021|2|182.6
17298|MARMAR?S|2021|3|217.7
17298|MARMAR?S|2021|4|224.6
17298|MARMAR?S|2021|5|338.1
17298|MARMAR?S|2021|6|369.5
17824|G?NEY|1986|4|284.9
17824|G?NEY|1986|5|305.0
17824|G?NEY|1986|6|325.8
17824|G?NEY|1986|7|390.1
17824|G?NEY|1986|8|342.9
17824|G?NEY|1986|9|276.2
17824|G?NEY|1986|10|247.4
17824|G?NEY|1986|11|219.4
17824|G?NEY|1986|12|153.2
17824|G?NEY|1986|13|2544.9
17824|G?NEY|1987|1|103.0
17824|G?NEY|1987|2|138.3
17824|G?NEY|1987|3|191.2
17824|G?NEY|1987|4|189.0
17824|G?NEY|1987|5|265.7
17824|G?NEY|1987|6|353.8
17824|G?NEY|1987|7|367.8
17824|G?NEY|1987|8|362.8
17824|G?NEY|1987|9|319.7
17824|G?NEY|1987|10|238.7
17824|G?NEY|1987|11|151.0
17824|G?NEY|1987|12|116.3
17824|G?NEY|1987|13|2797.3
17824|G?NEY|1988|1|163.1
17824|G?NEY|1988|2|120.3
17824|G?NEY|1988|3|142.1
17824|G?NEY|1988|4|164.2
17824|G?NEY|1988|5|277.9
17824|G?NEY|1988|6|335.4
17824|G?NEY|1988|7|378.0
17824|G?NEY|1988|8|351.4
17824|G?NEY|1988|9|311.6
17824|G?NEY|1988|10|228.6
17824|G?NEY|1988|11|138.1
17824|G?NEY|1988|12|125.6
17824|G?NEY|1988|13|2736.3
17824|G?NEY|1989|1|248.1
17824|G?NEY|1989|2|206.5
17824|G?NEY|1989|3|201.4
17824|G?NEY|1989|4|264.7
17824|G?NEY|1989|5|278.3
17824|G?NEY|1989|6|345.6
17824|G?NEY|1989|7|383.0
17824|G?NEY|1989|8|347.2
17824|G?NEY|1989|9|307.6
17824|G?NEY|1989|10|219.7
17824|G?NEY|1989|11|131.1
17824|G?NEY|1989|12|165.9
17824|G?NEY|1989|13|3099.1
17824|G?NEY|1990|1|217.8
17824|G?NEY|1990|2|177.1
17824|G?NEY|1990|3|277.5
17824|G?NEY|1990|4|185.7
17824|G?NEY|1990|5|289.6
17824|G?NEY|1990|6|350.0
17824|G?NEY|1990|7|395.3
17824|G?NEY|1990|8|370.1
17824|G?NEY|1990|9|293.6
17824|G?NEY|1990|10|238.4
17824|G?NEY|1990|11|166.7
17824|G?NEY|1990|12|127.9
17824|G?NEY|1990|13|3089.7
17824|G?NEY|1991|1|170.4
17824|G?NEY|1991|2|112.8
17824|G?NEY|1991|3|188.4
17824|G?NEY|1991|4|213.8
17824|G?NEY|1991|5|200.4
17824|G?NEY|1991|6|365.4
17824|G?NEY|1991|7|359.0
17824|G?NEY|1991|8|350.5
17824|G?NEY|1991|9|297.5
17824|G?NEY|1991|10|204.9
17824|G?NEY|1991|11|184.0
17824|G?NEY|1991|12|114.8
17824|G?NEY|1991|13|2761.9
17824|G?NEY|1992|1|205.9
17824|G?NEY|1992|2|180.9
17824|G?NEY|1992|3|166.4
17824|G?NEY|1992|4|233.5
17824|G?NEY|1992|5|261.8
17824|G?NEY|1992|6|294.7
17824|G?NEY|1992|7|343.8
17824|G?NEY|1992|8|356.3
17824|G?NEY|1992|9|313.5
17824|G?NEY|1992|10|228.5
17824|G?NEY|1992|11|172.4
17824|G?NEY|1992|12|146.0
17824|G?NEY|1992|13|2903.7
17824|G?NEY|1993|1|180.7
17824|G?NEY|1993|2|152.4
17824|G?NEY|1993|3|223.0
17824|G?NEY|1993|4|208.6
17824|G?NEY|1993|5|243.7
17824|G?NEY|1993|6|359.9
17824|G?NEY|1993|7|399.9
17824|G?NEY|1993|8|365.6
17824|G?NEY|1993|9|316.9
17824|G?NEY|1993|10|268.0
17824|G?NEY|1993|11|168.4
17824|G?NEY|1993|12|142.6
17824|G?NEY|1993|13|3029.7
17824|G?NEY|1994|1|122.7
17824|G?NEY|1994|2|142.8
17824|G?NEY|1994|3|229.9
17824|G?NEY|1994|4|248.1
17824|G?NEY|1994|5|336.2
17824|G?NEY|1994|6|368.8
17824|G?NEY|1994|7|359.7
17824|G?NEY|1994|8|366.2
17824|G?NEY|1994|9|317.8
17824|G?NEY|1994|10|217.0
17824|G?NEY|1994|11|169.5
17824|G?NEY|1994|12|137.7
17824|G?NEY|1994|13|3016.4
17824|G?NEY|1995|1|119.3
17824|G?NEY|1995|3|174.1
17824|G?NEY|1995|4|242.5
17824|G?NEY|1995|5|319.2
17824|G?NEY|1995|6|369.6
17824|G?NEY|1995|7|368.0
17824|G?NEY|1995|8|361.9
17824|G?NEY|1995|9|291.7
17824|G?NEY|1995|10|251.5
17824|G?NEY|1995|11|143.3
17824|G?NEY|1995|12|134.5
17824|G?NEY|1995|13|2775.6
17824|G?NEY|1996|1|122.8
17824|G?NEY|1996|2|119.9
17824|G?NEY|1996|3|151.7
17824|G?NEY|1996|4|222.3
17824|G?NEY|1996|5|300.1
17824|G?NEY|1996|6|359.0
17824|G?NEY|1996|7|372.6
17824|G?NEY|1996|8|369.4
17824|G?NEY|1996|9|215.4
17824|G?NEY|1996|10|203.7
17824|G?NEY|1996|11|215.3
17824|G?NEY|1996|12|98.6
17824|G?NEY|1996|13|2750.8
17824|G?NEY|1997|1|187.6
17824|G?NEY|1997|2|167.1
17824|G?NEY|1997|3|227.9
17824|G?NEY|1997|4|182.2
17824|G?NEY|1997|5|336.6
17824|G?NEY|1997|6|310.0
17824|G?NEY|1997|7|380.7
17824|G?NEY|1997|8|326.7
17824|G?NEY|1997|9|305.1
17824|G?NEY|1997|10|168.1
17824|G?NEY|1997|11|167.3
17824|G?NEY|1997|12|102.4
17824|G?NEY|1997|13|2861.7
17824|G?NEY|1998|1|161.3
17824|G?NEY|1998|2|195.8
17824|G?NEY|1998|3|142.8
17824|G?NEY|1998|4|232.4
17824|G?NEY|1998|5|226.4
17824|G?NEY|1998|6|342.9
17824|G?NEY|1998|7|391.8
17824|G?NEY|1998|8|368.3
17824|G?NEY|1998|9|277.4
17824|G?NEY|1998|10|228.5
17824|G?NEY|1998|11|162.4
17824|G?NEY|1998|12|97.6
17824|G?NEY|1998|13|2827.6
17824|G?NEY|1999|1|139.1
17824|G?NEY|1999|2|108.3
17824|G?NEY|1999|3|196.9
17824|G?NEY|1999|4|257.8
17824|G?NEY|1999|5|327.6
17824|G?NEY|1999|6|335.2
17824|G?NEY|1999|7|367.1
17824|G?NEY|1999|8|353.9
17824|G?NEY|1999|9|276.0
17824|G?NEY|1999|10|227.7
17824|G?NEY|1999|11|178.6
17824|G?NEY|1999|12|137.6
17824|G?NEY|1999|13|2905.8
17824|G?NEY|2000|1|143.1
17824|G?NEY|2000|2|161.8
17824|G?NEY|2000|3|214.3
17824|G?NEY|2000|4|183.9
17824|G?NEY|2000|5|286.2
17824|G?NEY|2000|6|354.7
17824|G?NEY|2000|7|383.1
17824|G?NEY|2000|8|343.6
17824|G?NEY|2000|9|281.1
17824|G?NEY|2000|10|227.2
17824|G?NEY|2000|11|215.9
17824|G?NEY|2000|12|154.3
17824|G?NEY|2000|13|2949.2
17824|G?NEY|2001|1|164.8
17824|G?NEY|2001|2|150.4
17824|G?NEY|2001|3|215.7
17824|G?NEY|2001|4|212.4
17824|G?NEY|2001|5|271.6
17824|G?NEY|2001|6|375.5
17824|G?NEY|2001|7|370.9
17824|G?NEY|2001|8|338.7
17824|G?NEY|2001|9|289.3
17824|G?NEY|2001|10|270.4
17824|G?NEY|2001|11|142.1
17824|G?NEY|2001|12|64.1
17824|G?NEY|2001|13|2865.9
17824|G?NEY|2002|1|178.2
17824|G?NEY|2002|2|194.0
17824|G?NEY|2002|3|158.0
17824|G?NEY|2002|4|176.8
17824|G?NEY|2002|5|337.1
17824|G?NEY|2002|6|357.1
17824|G?NEY|2002|7|350.0
17824|G?NEY|2002|8|340.9
17824|G?NEY|2002|9|244.8
17824|G?NEY|2002|10|242.1
17824|G?NEY|2002|11|191.8
17824|G?NEY|2002|12|110.7
17824|G?NEY|2002|13|2881.5
17824|G?NEY|2003|1|111.3
17824|G?NEY|2003|2|98.5
17824|G?NEY|2003|3|201.4
17824|G?NEY|2003|4|165.9
17824|G?NEY|2003|5|307.7
17824|G?NEY|2003|6|356.0
17824|G?NEY|2003|7|393.7
17824|G?NEY|2003|8|358.1
17824|G?NEY|2003|9|295.7
17824|G?NEY|2003|10|229.3
17824|G?NEY|2003|11|211.2
17824|G?NEY|2003|12|125.9
17824|G?NEY|2003|13|2854.7
17824|G?NEY|2004|1|93.8
17824|G?NEY|2004|2|149.5
17824|G?NEY|2004|3|217.4
17824|G?NEY|2004|4|209.2
17824|G?NEY|2004|5|318.7
17824|G?NEY|2004|6|350.9
17824|G?NEY|2004|7|391.8
17824|G?NEY|2004|8|354.5
17824|G?NEY|2004|9|308.4
17824|G?NEY|2004|10|249.5
17824|G?NEY|2004|11|163.4
17824|G?NEY|2004|12|134.0
17824|G?NEY|2004|13|2941.1
17824|G?NEY|2005|1|138.9
17824|G?NEY|2005|2|136.7
17824|G?NEY|2005|3|170.8
17824|G?NEY|2005|4|223.3
17824|G?NEY|2005|5|280.6
17824|G?NEY|2005|6|363.4
17824|G?NEY|2005|7|366.6
17824|G?NEY|2005|8|366.5
17824|G?NEY|2005|9|296.0
17824|G?NEY|2005|10|240.2
17824|G?NEY|2005|11|142.0
17824|G?NEY|2005|12|140.1
17824|G?NEY|2005|13|2865.1
17824|G?NEY|2006|1|156.4
17824|G?NEY|2006|2|107.6
17824|G?NEY|2006|3|166.1
17824|G?NEY|2006|4|196.6
17824|G?NEY|2006|5|311.9
17824|G?NEY|2006|6|345.8
17824|G?NEY|2006|7|369.1
17824|G?NEY|2006|8|362.3
17824|G?NEY|2006|9|253.9
17824|G?NEY|2006|10|195.8
17824|G?NEY|2006|11|205.5
17824|G?NEY|2006|12|181.6
17824|G?NEY|2006|13|2852.6
17824|G?NEY|2007|1|157.6
17824|G?NEY|2007|2|173.4
17824|G?NEY|2007|3|217.0
17824|G?NEY|2007|4|270.7
17824|G?NEY|2007|5|319.9
17824|G?NEY|2007|6|334.0
17824|G?NEY|2007|7|387.5
17824|G?NEY|2007|8|353.1
17824|G?NEY|2007|9|313.9
17824|G?NEY|2007|10|229.2
17824|G?NEY|2007|11|145.0
17824|G?NEY|2007|12|168.9
17824|G?NEY|2007|13|3070.2
17824|G?NEY|2008|1|202.1
17824|G?NEY|2008|2|178.7
17824|G?NEY|2008|3|180.2
17824|G?NEY|2008|4|194.8
17824|G?NEY|2008|5|330.8
17824|G?NEY|2008|6|355.7
17824|G?NEY|2008|7|376.2
17824|G?NEY|2008|8|345.5
17824|G?NEY|2008|9|265.9
17824|G?NEY|2008|10|223.0
17824|G?NEY|2008|11|169.6
17824|G?NEY|2008|12|146.6
17824|G?NEY|2008|13|2969.1
17824|G?NEY|2009|1|106.9
17824|G?NEY|2009|2|79.4
17824|G?NEY|2009|3|165.8
17824|G?NEY|2009|4|213.4
17824|G?NEY|2009|5|311.6
17824|G?NEY|2009|6|362.0
17824|G?NEY|2009|7|384.0
17824|G?NEY|2009|8|361.3
17824|G?NEY|2009|9|256.6
17824|G?NEY|2009|10|221.9
17824|G?NEY|2009|11|191.4
17824|G?NEY|2009|12|105.0
17824|G?NEY|2009|13|2759.3
17824|G?NEY|2010|1|104.0
17824|G?NEY|2010|2|94.1
17824|G?NEY|2010|3|190.2
17824|G?NEY|2010|4|227.8
17824|G?NEY|2010|5|298.2
17824|G?NEY|2010|6|272.2
17824|G?NEY|2010|7|376.4
17824|G?NEY|2010|8|352.1
17824|G?NEY|2010|9|286.2
17824|G?NEY|2010|10|175.6
17824|G?NEY|2010|11|181.2
17824|G?NEY|2010|12|115.6
17824|G?NEY|2010|13|2673.6
17824|G?NEY|2011|1|137.7
17824|G?NEY|2011|2|161.7
17824|G?NEY|2011|3|181.8
17824|G?NEY|2011|4|193.2
17824|G?NEY|2011|5|231.3
17824|G?NEY|2011|6|322.5
17824|G?NEY|2011|7|390.4
17824|G?NEY|2011|8|365.9
17824|G?NEY|2011|9|305.9
17824|G?NEY|2011|10|239.8
17824|G?NEY|2011|11|235.0
17824|G?NEY|2011|12|158.7
17824|G?NEY|2011|13|2923.9
17824|G?NEY|2012|1|67.9
17824|G?NEY|2012|13|67.9
17860|NAZ?LL?|1986|4|259.8
17860|NAZ?LL?|1986|5|291.3
17860|NAZ?LL?|1986|6|297.9
17860|NAZ?LL?|1986|7|364.4
17860|NAZ?LL?|1986|8|312.2
17860|NAZ?LL?|1986|9|247.8
17860|NAZ?LL?|1986|10|222.0
17860|NAZ?LL?|1986|11|193.8
17860|NAZ?LL?|1986|12|106.3
17860|NAZ?LL?|1986|13|2295.5
17860|NAZ?LL?|1987|1|90.6
17860|NAZ?LL?|1987|2|121.1
17860|NAZ?LL?|1987|3|170.4
17860|NAZ?LL?|1987|4|198.8
17860|NAZ?LL?|1987|5|258.0
17860|NAZ?LL?|1987|6|337.5
17860|NAZ?LL?|1987|7|344.9
17860|NAZ?LL?|1987|8|343.9
17860|NAZ?LL?|1987|9|296.6
17860|NAZ?LL?|1987|10|225.3
17860|NAZ?LL?|1987|11|143.7
17860|NAZ?LL?|1987|12|125.6
17860|NAZ?LL?|1987|13|2656.4
17860|NAZ?LL?|1988|1|130.5
17860|NAZ?LL?|1988|2|133.6
17860|NAZ?LL?|1988|3|137.1
17860|NAZ?LL?|1988|4|174.4
17860|NAZ?LL?|1988|5|272.0
17860|NAZ?LL?|1988|6|293.1
17860|NAZ?LL?|1988|7|359.4
17860|NAZ?LL?|1988|8|333.0
17860|NAZ?LL?|1988|9|294.6
17860|NAZ?LL?|1988|10|209.2
17860|NAZ?LL?|1988|11|136.9
17860|NAZ?LL?|1988|12|124.5
17860|NAZ?LL?|1988|13|2598.3
17860|NAZ?LL?|1989|1|225.9
17860|NAZ?LL?|1989|2|193.0
17860|NAZ?LL?|1989|3|180.2
17860|NAZ?LL?|1989|4|244.0
17860|NAZ?LL?|1989|5|280.5
17860|NAZ?LL?|1989|6|337.2
17860|NAZ?LL?|1989|7|369.9
17860|NAZ?LL?|1989|8|337.6
17860|NAZ?LL?|1989|9|288.4
17860|NAZ?LL?|1989|10|213.8
17860|NAZ?LL?|1989|11|137.7
17860|NAZ?LL?|1989|12|147.3
17860|NAZ?LL?|1989|13|2955.5
17860|NAZ?LL?|1990|1|193.0
17860|NAZ?LL?|1990|2|166.7
17860|NAZ?LL?|1990|3|263.4
17860|NAZ?LL?|1990|4|209.5
17860|NAZ?LL?|1990|5|264.8
17860|NAZ?LL?|1990|6|334.5
17860|NAZ?LL?|1990|7|365.6
17860|NAZ?LL?|1990|8|340.0
17860|NAZ?LL?|1990|9|287.3
17860|NAZ?LL?|1990|10|231.6
17860|NAZ?LL?|1990|11|164.8
17860|NAZ?LL?|1990|12|115.4
17860|NAZ?LL?|1990|13|2936.6
17860|NAZ?LL?|1991|1|170.3
17860|NAZ?LL?|1991|2|113.5
17860|NAZ?LL?|1991|3|185.4
17860|NAZ?LL?|1991|4|204.1
17860|NAZ?LL?|1991|5|185.2
17860|NAZ?LL?|1991|6|341.3
17860|NAZ?LL?|1991|7|336.2
17860|NAZ?LL?|1991|8|314.2
17860|NAZ?LL?|1991|9|288.1
17860|NAZ?LL?|1991|10|195.6
17860|NAZ?LL?|1991|11|193.2
17860|NAZ?LL?|1991|12|117.6
17860|NAZ?LL?|1991|13|2644.7
17860|NAZ?LL?|1992|1|175.1
17860|NAZ?LL?|1992|2|173.9
17860|NAZ?LL?|1992|3|167.6
17860|NAZ?LL?|1992|4|223.1
17860|NAZ?LL?|1992|5|262.5
17860|NAZ?LL?|1992|6|284.7
17860|NAZ?LL?|1992|7|339.9
17860|NAZ?LL?|1992|8|336.7
17860|NAZ?LL?|1992|9|305.2
17860|NAZ?LL?|1992|10|228.8
17860|NAZ?LL?|1992|11|163.1
17860|NAZ?LL?|1992|12|142.7
17860|NAZ?LL?|1992|13|2803.3
17860|NAZ?LL?|1993|1|175.5
17860|NAZ?LL?|1993|2|152.6
17860|NAZ?LL?|1993|3|228.8
17860|NAZ?LL?|1993|4|217.7
17860|NAZ?LL?|1993|5|253.1
17860|NAZ?LL?|1993|6|345.0
17860|NAZ?LL?|1993|7|379.0
17860|NAZ?LL?|1993|8|337.1
17860|NAZ?LL?|1993|9|307.7
17860|NAZ?LL?|1993|10|266.6
17860|NAZ?LL?|1993|11|177.4
17860|NAZ?LL?|1993|12|108.7
17860|NAZ?LL?|1993|13|2949.2
17860|NAZ?LL?|1994|1|88.6
17860|NAZ?LL?|1994|2|117.9
17860|NAZ?LL?|1994|3|226.1
17860|NAZ?LL?|1994|4|233.5
17860|NAZ?LL?|1994|5|311.4
17860|NAZ?LL?|1994|6|356.3
17860|NAZ?LL?|1994|7|352.9
17860|NAZ?LL?|1994|8|352.5
17860|NAZ?LL?|1994|9|296.7
17860|NAZ?LL?|1994|10|192.0
17860|NAZ?LL?|1994|11|129.6
17860|NAZ?LL?|1994|12|95.3
17860|NAZ?LL?|1994|13|2752.8
17860|NAZ?LL?|1995|1|79.9
17860|NAZ?LL?|1995|2|156.6
17860|NAZ?LL?|1995|3|162.1
17860|NAZ?LL?|1995|4|235.6
17860|NAZ?LL?|1995|5|311.1
17860|NAZ?LL?|1995|6|353.9
17860|NAZ?LL?|1995|7|358.0
17860|NAZ?LL?|1995|8|349.2
17860|NAZ?LL?|1995|9|279.5
17860|NAZ?LL?|1995|10|248.6
17860|NAZ?LL?|1995|11|100.2
17860|NAZ?LL?|1995|12|98.7
17860|NAZ?LL?|1995|13|2733.4
17860|NAZ?LL?|1996|1|91.9
17860|NAZ?LL?|1996|2|114.1
17860|NAZ?LL?|1996|3|161.3
17860|NAZ?LL?|1996|4|238.8
17860|NAZ?LL?|1996|5|308.2
17860|NAZ?LL?|1996|6|372.5
17860|NAZ?LL?|1996|7|375.2
17860|NAZ?LL?|1996|8|353.6
17860|NAZ?LL?|1996|9|245.1
17860|NAZ?LL?|1996|10|218.8
17860|NAZ?LL?|1996|13|2479.5
17862|D?NAR|1984|9|293.6
17862|D?NAR|1984|10|267.4
17862|D?NAR|1984|11|132.5
17862|D?NAR|1984|12|161.2
17862|D?NAR|1984|13|854.7
17862|D?NAR|1985|1|84.4
17862|D?NAR|1985|2|115.9
17862|D?NAR|1985|3|170.2
17862|D?NAR|1985|4|175.8
17862|D?NAR|1985|5|240.3
17862|D?NAR|1985|6|338.7
17862|D?NAR|1985|7|362.3
17862|D?NAR|1985|8|327.3
17862|D?NAR|1985|9|309.2
17862|D?NAR|1985|10|212.8
17862|D?NAR|1985|11|131.5
17862|D?NAR|1985|12|120.9
17862|D?NAR|1985|13|2589.3
17862|D?NAR|1986|1|97.8
17862|D?NAR|1986|2|96.5
17862|D?NAR|1986|3|210.5
17862|D?NAR|1986|4|262.9
17862|D?NAR|1986|5|274.9
17862|D?NAR|1986|6|289.6
17862|D?NAR|1986|7|350.3
17862|D?NAR|1986|8|316.3
17862|D?NAR|1986|9|248.5
17862|D?NAR|1986|10|212.1
17862|D?NAR|1986|11|191.7
17862|D?NAR|1986|12|127.2
17862|D?NAR|1986|13|2678.3
17862|D?NAR|1987|1|83.7
17862|D?NAR|1987|2|136.3
17862|D?NAR|1987|3|176.8
17862|D?NAR|1987|4|169.6
17862|D?NAR|1987|5|241.4
17862|D?NAR|1987|6|335.2
17862|D?NAR|1987|7|356.6
17862|D?NAR|1987|8|340.5
17862|D?NAR|1987|9|286.1
17862|D?NAR|1987|10|213.8
17862|D?NAR|1987|11|143.4
17862|D?NAR|1987|12|105.9
17862|D?NAR|1987|13|2589.3
17862|D?NAR|1988|1|149.4
17862|D?NAR|1988|2|121.9
17862|D?NAR|1988|3|136.5
17862|D?NAR|1988|4|167.2
17862|D?NAR|1988|5|277.3
17862|D?NAR|1988|6|312.2
17862|D?NAR|1988|7|366.8
17862|D?NAR|1988|8|324.5
17862|D?NAR|1988|9|310.3
17862|D?NAR|1988|10|202.9
17862|D?NAR|1988|11|130.2
17862|D?NAR|1988|12|103.8
17862|D?NAR|1988|13|2603.0
17862|D?NAR|1989|1|226.6
17862|D?NAR|1989|2|194.0
17862|D?NAR|1989|3|204.7
17862|D?NAR|1989|4|245.4
17862|D?NAR|1989|5|251.1
17862|D?NAR|1989|6|328.9
17862|D?NAR|1989|7|356.6
17862|D?NAR|1989|8|330.7
17862|D?NAR|1989|9|307.2
17862|D?NAR|1989|10|215.2
17862|D?NAR|1989|11|116.9
17862|D?NAR|1989|12|144.7
17862|D?NAR|1989|13|2922.0
17862|D?NAR|1990|1|194.5
17862|D?NAR|1990|2|163.5
17862|D?NAR|1990|3|270.9
17862|D?NAR|1990|4|215.0
17862|D?NAR|1990|5|220.4
17862|D?NAR|1990|6|324.8
17862|D?NAR|1990|7|348.0
17862|D?NAR|1990|8|338.9
17862|D?NAR|1990|9|286.6
17862|D?NAR|1990|10|227.5
17862|D?NAR|1990|11|157.7
17862|D?NAR|1990|12|128.3
17862|D?NAR|1990|13|2876.1
17862|D?NAR|1991|1|158.7
17862|D?NAR|1991|2|109.5
17862|D?NAR|1991|3|191.9
17862|D?NAR|1991|4|169.1
17862|D?NAR|1991|5|197.2
17862|D?NAR|1991|6|332.0
17862|D?NAR|1991|7|325.0
17862|D?NAR|1991|8|318.5
17862|D?NAR|1991|9|287.9
17862|D?NAR|1991|10|191.2
17862|D?NAR|1991|11|165.0
17862|D?NAR|1991|12|107.4
17862|D?NAR|1991|13|2553.4
17862|D?NAR|1992|1|179.7
17862|D?NAR|1992|2|180.5
17862|D?NAR|1992|3|157.9
17862|D?NAR|1992|4|226.5
17862|D?NAR|1992|5|238.1
17862|D?NAR|1992|6|287.2
17862|D?NAR|1992|7|322.4
17862|D?NAR|1992|8|332.0
17862|D?NAR|1992|9|310.3
17862|D?NAR|1992|10|228.9
17862|D?NAR|1992|11|164.3
17862|D?NAR|1992|12|128.7
17862|D?NAR|1992|13|2756.5
17862|D?NAR|1993|1|165.6
17862|D?NAR|1993|2|153.6
17862|D?NAR|1993|3|226.2
17862|D?NAR|1993|4|200.5
17862|D?NAR|1993|5|218.7
17862|D?NAR|1993|6|325.6
17862|D?NAR|1993|7|371.4
17862|D?NAR|1993|8|340.6
17862|D?NAR|1993|9|309.9
17862|D?NAR|1993|10|252.3
17862|D?NAR|1993|11|168.9
17862|D?NAR|1993|12|161.1
17862|D?NAR|1993|13|2894.4
17862|D?NAR|1994|1|115.0
17862|D?NAR|1994|2|128.3
17862|D?NAR|1994|3|205.9
17862|D?NAR|1994|4|209.3
17862|D?NAR|1994|5|295.2
17862|D?NAR|1994|6|330.5
17862|D?NAR|1994|7|328.8
17862|D?NAR|1994|8|331.8
17862|D?NAR|1994|9|285.7
17862|D?NAR|1994|10|192.5
17862|D?NAR|1994|11|142.3
17862|D?NAR|1994|12|125.9
17862|D?NAR|1994|13|2691.2
17862|D?NAR|1995|1|117.2
17862|D?NAR|1995|2|183.6
17862|D?NAR|1995|3|175.9
17862|D?NAR|1995|4|198.3
17862|D?NAR|1995|5|295.0
17862|D?NAR|1995|6|322.1
17862|D?NAR|1995|7|333.5
17862|D?NAR|1995|8|334.9
17862|D?NAR|1995|9|278.4
17862|D?NAR|1995|10|73.3
17862|D?NAR|1995|11|123.4
17862|D?NAR|1995|12|135.4
17862|D?NAR|1995|13|2571.0
17862|D?NAR|1996|1|120.1
17862|D?NAR|1996|2|114.6
17862|D?NAR|1996|3|142.2
17862|D?NAR|1996|4|218.2
17862|D?NAR|1996|5|284.0
17862|D?NAR|1996|6|342.3
17862|D?NAR|1996|7|343.1
17862|D?NAR|1996|8|329.2
17862|D?NAR|1996|9|242.3
17862|D?NAR|1996|10|198.5
17862|D?NAR|1996|11|193.6
17862|D?NAR|1996|12|82.8
17862|D?NAR|1996|13|2610.9
17862|D?NAR|1997|1|179.6
17862|D?NAR|1997|2|169.7
17862|D?NAR|1997|3|206.7
17862|D?NAR|1997|4|148.4
17862|D?NAR|1997|5|293.0
17862|D?NAR|1997|6|280.4
17862|D?NAR|1997|7|341.3
17862|D?NAR|1997|8|296.4
17862|D?NAR|1997|9|281.6
17862|D?NAR|1997|10|178.8
17862|D?NAR|1997|11|164.2
17862|D?NAR|1997|12|106.1
17862|D?NAR|1997|13|2646.2
17862|D?NAR|1998|1|152.5
17862|D?NAR|1998|2|183.3
17862|D?NAR|1998|3|145.3
17862|D?NAR|1998|4|209.8
17862|D?NAR|1998|5|212.5
17862|D?NAR|1998|6|310.9
17862|D?NAR|1998|7|345.2
17862|D?NAR|1998|8|346.3
17862|D?NAR|1998|9|259.4
17862|D?NAR|1998|10|221.9
17862|D?NAR|1998|11|162.0
17862|D?NAR|1998|12|99.4
17862|D?NAR|1998|13|2648.5
17862|D?NAR|1999|1|124.0
17862|D?NAR|1999|2|104.8
17862|D?NAR|1999|3|190.4
17862|D?NAR|1999|4|231.0
17862|D?NAR|1999|5|303.6
17862|D?NAR|1999|6|293.9
17862|D?NAR|1999|7|320.8
17862|D?NAR|1999|8|318.5
17862|D?NAR|1999|9|273.9
17862|D?NAR|1999|10|233.8
17862|D?NAR|1999|11|178.4
17862|D?NAR|1999|12|130.3
17862|D?NAR|1999|13|2703.4
17862|D?NAR|2000|1|130.6
17862|D?NAR|2000|2|156.9
17862|D?NAR|2000|3|218.4
17862|D?NAR|2000|4|181.9
17862|D?NAR|2000|5|255.3
17862|D?NAR|2000|6|300.2
17862|D?NAR|2000|7|349.0
17862|D?NAR|2000|8|317.0
17862|D?NAR|2000|9|287.3
17862|D?NAR|2000|10|224.5
17862|D?NAR|2000|11|201.4
17862|D?NAR|2000|12|143.2
17862|D?NAR|2000|13|2765.7
17862|D?NAR|2001|1|156.3
17862|D?NAR|2001|2|124.1
17862|D?NAR|2001|3|219.1
17862|D?NAR|2001|4|199.2
17862|D?NAR|2001|5|226.5
17862|D?NAR|2001|6|351.5
17862|D?NAR|2001|7|332.7
17862|D?NAR|2001|8|307.6
17862|D?NAR|2001|9|296.3
