Istasyon_No|Istasyon_Adi|YIL|AY|AYLIK_TOPLAM_YAGIS_mm_Manuel
17824|G?NEY|2008|1|21.9
17824|G?NEY|2008|2|13.4
17824|G?NEY|2008|3|42.2
17824|G?NEY|2008|4|55.1
17824|G?NEY|2008|5|9.8
17824|G?NEY|2008|6|3.4
17824|G?NEY|2008|7|4.4
17824|G?NEY|2008|8|17.5
17824|G?NEY|2008|9|22.8
17824|G?NEY|2008|10|33.1
17824|G?NEY|2008|11|62.9
17824|G?NEY|2008|12|28.4
17824|G?NEY|2008|13|315.3
17824|G?NEY|2009|1|123.6
17824|G?NEY|2009|2|193.8
17824|G?NEY|2009|3|81.8
17824|G?NEY|2009|4|41.2
17824|G?NEY|2009|5|52.7
17824|G?NEY|2009|6|4.3
17824|G?NEY|2009|9|56.9
17824|G?NEY|2009|10|23.0
17824|G?NEY|2009|11|99.0
17824|G?NEY|2009|12|143.6
17824|G?NEY|2009|13|819.9
17824|G?NEY|2010|1|84.1
17824|G?NEY|2010|2|116.0
17824|G?NEY|2010|3|25.3
17824|G?NEY|2010|4|17.1
17824|G?NEY|2010|5|27.0
17824|G?NEY|2010|6|61.4
17824|G?NEY|2010|7|2.7
17824|G?NEY|2010|8|24.9
17824|G?NEY|2010|10|65.2
17824|G?NEY|2010|11|25.4
17824|G?NEY|2010|12|116.3
17824|G?NEY|2010|13|565.4
17824|G?NEY|2011|1|95.0
17824|G?NEY|2011|2|36.9
17824|G?NEY|2011|3|28.7
17824|G?NEY|2011|4|58.0
17824|G?NEY|2011|5|82.3
17824|G?NEY|2011|6|20.6
17824|G?NEY|2011|8|10.0
17824|G?NEY|2011|9|18.8
17824|G?NEY|2011|10|70.1
17824|G?NEY|2011|12|68.5
17824|G?NEY|2011|13|488.9
17824|G?NEY|2012|1|103.7
17824|G?NEY|2012|13|103.7
17860|NAZ?LL?|1960|1|118.2
17860|NAZ?LL?|1960|2|55.1
17860|NAZ?LL?|1960|3|43.3
17860|NAZ?LL?|1960|4|45.7
17860|NAZ?LL?|1960|5|33.3
17860|NAZ?LL?|1960|6|2.2
17860|NAZ?LL?|1960|9|2.2
17860|NAZ?LL?|1960|10|0.4
17860|NAZ?LL?|1960|11|108.5
17860|NAZ?LL?|1960|12|209.5
17860|NAZ?LL?|1960|13|618.4
17860|NAZ?LL?|1961|1|106.7
17860|NAZ?LL?|1961|2|65.2
17860|NAZ?LL?|1961|3|14.4
17860|NAZ?LL?|1961|4|25.8
17860|NAZ?LL?|1961|5|2.8
17860|NAZ?LL?|1961|6|41.1
17860|NAZ?LL?|1961|7|7.7
17860|NAZ?LL?|1961|9|1.4
17860|NAZ?LL?|1961|10|25.7
17860|NAZ?LL?|1961|11|14.3
17860|NAZ?LL?|1961|12|137.5
17860|NAZ?LL?|1961|13|442.6
17860|NAZ?LL?|1962|1|73.6
17860|NAZ?LL?|1962|2|142.5
17860|NAZ?LL?|1962|3|53.4
17860|NAZ?LL?|1962|4|55.8
17860|NAZ?LL?|1962|5|7.6
17860|NAZ?LL?|1962|6|19.5
17860|NAZ?LL?|1962|7|12.7
17860|NAZ?LL?|1962|8|0.0
17860|NAZ?LL?|1962|9|36.9
17860|NAZ?LL?|1962|10|36.4
17860|NAZ?LL?|1962|11|74.4
17860|NAZ?LL?|1962|12|232.8
17860|NAZ?LL?|1962|13|745.6
17860|NAZ?LL?|1963|1|134.7
17860|NAZ?LL?|1963|2|97.6
17860|NAZ?LL?|1963|3|39.4
17860|NAZ?LL?|1963|4|48.9
17860|NAZ?LL?|1963|5|50.4
17860|NAZ?LL?|1963|6|24.6
17860|NAZ?LL?|1963|9|7.5
17860|NAZ?LL?|1963|10|77.4
17860|NAZ?LL?|1963|11|24.1
17860|NAZ?LL?|1963|12|45.4
17860|NAZ?LL?|1963|13|550.0
17860|NAZ?LL?|1964|1|5.1
17860|NAZ?LL?|1964|2|76.2
17860|NAZ?LL?|1964|3|65.0
17860|NAZ?LL?|1964|4|0.2
17860|NAZ?LL?|1964|5|23.6
17860|NAZ?LL?|1964|6|0.5
17860|NAZ?LL?|1964|9|49.9
17860|NAZ?LL?|1964|10|3.8
17860|NAZ?LL?|1964|11|57.4
17860|NAZ?LL?|1964|12|172.7
17860|NAZ?LL?|1964|13|454.4
17860|NAZ?LL?|1965|1|56.7
17860|NAZ?LL?|1965|2|149.7
17860|NAZ?LL?|1965|3|95.7
17860|NAZ?LL?|1965|4|114.5
17860|NAZ?LL?|1965|5|81.3
17860|NAZ?LL?|1965|6|0.3
17860|NAZ?LL?|1965|10|29.4
17860|NAZ?LL?|1965|11|67.7
17860|NAZ?LL?|1965|12|145.9
17860|NAZ?LL?|1965|13|741.2
17860|NAZ?LL?|1966|1|260.3
17860|NAZ?LL?|1966|2|42.1
17860|NAZ?LL?|1966|3|74.9
17860|NAZ?LL?|1966|4|37.9
17860|NAZ?LL?|1966|5|84.4
17860|NAZ?LL?|1966|6|5.1
17860|NAZ?LL?|1966|9|52.5
17860|NAZ?LL?|1966|10|4.5
17860|NAZ?LL?|1966|11|69.7
17860|NAZ?LL?|1966|12|174.5
17860|NAZ?LL?|1966|13|805.9
17860|NAZ?LL?|1967|1|94.4
17860|NAZ?LL?|1967|2|31.1
17860|NAZ?LL?|1967|3|26.7
17860|NAZ?LL?|1967|4|61.8
17860|NAZ?LL?|1967|5|27.9
17860|NAZ?LL?|1967|6|0.1
17860|NAZ?LL?|1967|7|35.4
17860|NAZ?LL?|1967|9|8.9
17860|NAZ?LL?|1967|10|26.8
17860|NAZ?LL?|1967|11|39.5
17860|NAZ?LL?|1967|12|148.8
17860|NAZ?LL?|1967|13|501.4
17860|NAZ?LL?|1968|1|179.8
17860|NAZ?LL?|1968|2|37.7
17860|NAZ?LL?|1968|3|81.7
17860|NAZ?LL?|1968|4|16.8
17860|NAZ?LL?|1968|5|11.3
17860|NAZ?LL?|1968|6|5.7
17860|NAZ?LL?|1968|8|22.0
17860|NAZ?LL?|1968|9|17.8
17860|NAZ?LL?|1968|10|43.0
17860|NAZ?LL?|1968|11|81.1
17860|NAZ?LL?|1968|12|153.1
17860|NAZ?LL?|1968|13|650.0
17860|NAZ?LL?|1971|11|91.4
17860|NAZ?LL?|1971|12|52.4
17860|NAZ?LL?|1972|1|22.4
17860|NAZ?LL?|1972|2|70.3
17860|NAZ?LL?|1972|3|28.0
17860|NAZ?LL?|1972|4|47.8
17860|NAZ?LL?|1972|5|20.3
17860|NAZ?LL?|1972|6|73.5
17860|NAZ?LL?|1972|7|1.3
17860|NAZ?LL?|1972|8|2.1
17860|NAZ?LL?|1972|9|8.8
17860|NAZ?LL?|1972|10|104.7
17860|NAZ?LL?|1972|11|27.4
17860|NAZ?LL?|1972|12|0.9
17860|NAZ?LL?|1972|13|407.5
17860|NAZ?LL?|1973|1|58.0
17860|NAZ?LL?|1973|2|145.2
17860|NAZ?LL?|1973|3|36.5
17860|NAZ?LL?|1973|4|48.0
17860|NAZ?LL?|1973|5|7.6
17860|NAZ?LL?|1973|6|34.6
17860|NAZ?LL?|1973|7|2.5
17860|NAZ?LL?|1973|9|6.4
17860|NAZ?LL?|1973|10|20.5
17860|NAZ?LL?|1973|11|44.9
17860|NAZ?LL?|1973|12|68.6
17860|NAZ?LL?|1973|13|472.8
17860|NAZ?LL?|1974|1|34.2
17860|NAZ?LL?|1974|2|159.2
17860|NAZ?LL?|1974|3|75.1
17860|NAZ?LL?|1974|4|38.5
17860|NAZ?LL?|1974|5|21.7
17860|NAZ?LL?|1974|6|10.0
17860|NAZ?LL?|1974|8|0.6
17860|NAZ?LL?|1974|9|6.5
17860|NAZ?LL?|1974|10|22.8
17860|NAZ?LL?|1974|11|59.9
17860|NAZ?LL?|1974|12|104.1
17860|NAZ?LL?|1974|13|532.6
17860|NAZ?LL?|1975|1|114.9
17860|NAZ?LL?|1975|2|40.8
17860|NAZ?LL?|1975|3|81.3
17860|NAZ?LL?|1975|4|74.2
17860|NAZ?LL?|1975|5|40.7
17860|NAZ?LL?|1975|6|25.0
17860|NAZ?LL?|1975|8|0.1
17860|NAZ?LL?|1975|9|5.6
17860|NAZ?LL?|1975|10|46.1
17860|NAZ?LL?|1975|11|100.8
17860|NAZ?LL?|1975|12|96.4
17860|NAZ?LL?|1975|13|625.9
17860|NAZ?LL?|1976|1|72.8
17860|NAZ?LL?|1976|2|43.1
17860|NAZ?LL?|1976|3|9.5
17860|NAZ?LL?|1976|4|123.1
17860|NAZ?LL?|1976|5|90.8
17860|NAZ?LL?|1976|6|7.0
17860|NAZ?LL?|1976|7|32.0
17860|NAZ?LL?|1976|8|0.6
17860|NAZ?LL?|1976|10|68.8
17860|NAZ?LL?|1976|11|35.0
17860|NAZ?LL?|1976|12|105.0
17860|NAZ?LL?|1976|13|587.7
17860|NAZ?LL?|1977|1|84.6
17860|NAZ?LL?|1977|2|86.6
17860|NAZ?LL?|1977|3|39.2
17860|NAZ?LL?|1977|4|80.0
17860|NAZ?LL?|1977|6|15.8
17860|NAZ?LL?|1977|7|0.5
17860|NAZ?LL?|1977|9|17.4
17860|NAZ?LL?|1977|10|13.4
17860|NAZ?LL?|1977|11|60.8
17860|NAZ?LL?|1977|12|75.5
17860|NAZ?LL?|1977|13|473.8
17860|NAZ?LL?|1978|1|187.1
17860|NAZ?LL?|1978|2|201.2
17860|NAZ?LL?|1978|3|61.8
17860|NAZ?LL?|1978|4|68.4
17860|NAZ?LL?|1978|5|7.2
17860|NAZ?LL?|1978|6|1.2
17860|NAZ?LL?|1978|9|33.5
17860|NAZ?LL?|1978|10|92.7
17860|NAZ?LL?|1978|11|13.0
17860|NAZ?LL?|1978|12|84.4
17860|NAZ?LL?|1978|13|750.5
17860|NAZ?LL?|1979|1|193.5
17860|NAZ?LL?|1979|2|70.0
17860|NAZ?LL?|1979|3|36.6
17860|NAZ?LL?|1979|4|20.9
17860|NAZ?LL?|1979|5|71.0
17860|NAZ?LL?|1979|6|66.7
17860|NAZ?LL?|1979|7|0.7
17860|NAZ?LL?|1979|10|55.3
17860|NAZ?LL?|1979|11|123.1
17860|NAZ?LL?|1979|12|162.8
17860|NAZ?LL?|1979|13|800.6
17860|NAZ?LL?|1980|1|140.4
17860|NAZ?LL?|1980|2|26.0
17860|NAZ?LL?|1980|3|99.8
17860|NAZ?LL?|1980|4|25.0
17860|NAZ?LL?|1980|5|20.0
17860|NAZ?LL?|1980|6|34.7
17860|NAZ?LL?|1980|7|1.3
17860|NAZ?LL?|1980|9|1.4
17860|NAZ?LL?|1980|10|12.3
17860|NAZ?LL?|1980|11|88.5
17860|NAZ?LL?|1980|12|169.3
17860|NAZ?LL?|1980|13|618.7
17860|NAZ?LL?|1981|1|222.0
17860|NAZ?LL?|1981|2|60.3
17860|NAZ?LL?|1981|3|46.4
17860|NAZ?LL?|1981|4|14.7
17860|NAZ?LL?|1981|5|33.2
17860|NAZ?LL?|1981|6|9.0
17860|NAZ?LL?|1981|8|0.0
17860|NAZ?LL?|1981|9|5.8
17860|NAZ?LL?|1981|10|2.6
17860|NAZ?LL?|1981|11|134.2
17860|NAZ?LL?|1981|12|300.6
17860|NAZ?LL?|1981|13|828.8
17860|NAZ?LL?|1982|1|70.9
17860|NAZ?LL?|1982|2|49.7
17860|NAZ?LL?|1982|3|49.7
17860|NAZ?LL?|1982|4|60.9
17860|NAZ?LL?|1982|5|26.8
17860|NAZ?LL?|1982|6|15.6
17860|NAZ?LL?|1982|7|2.4
17860|NAZ?LL?|1982|9|1.3
17860|NAZ?LL?|1982|10|111.7
17860|NAZ?LL?|1982|11|33.6
17860|NAZ?LL?|1982|12|101.6
17860|NAZ?LL?|1982|13|524.2
17860|NAZ?LL?|1983|1|54.4
17860|NAZ?LL?|1983|2|109.2
17860|NAZ?LL?|1983|3|45.9
17860|NAZ?LL?|1983|4|42.4
17860|NAZ?LL?|1983|5|9.0
17860|NAZ?LL?|1983|6|5.4
17860|NAZ?LL?|1983|7|29.9
17860|NAZ?LL?|1983|8|0.0
17860|NAZ?LL?|1983|9|5.1
17860|NAZ?LL?|1983|10|10.9
17860|NAZ?LL?|1983|11|184.0
17860|NAZ?LL?|1983|12|167.4
17860|NAZ?LL?|1983|13|663.6
17860|NAZ?LL?|1984|1|142.3
17860|NAZ?LL?|1984|2|88.0
17860|NAZ?LL?|1984|3|116.3
17860|NAZ?LL?|1984|4|55.2
17860|NAZ?LL?|1984|5|3.0
17860|NAZ?LL?|1984|7|6.4
17860|NAZ?LL?|1984|8|0.1
17860|NAZ?LL?|1984|11|72.4
17860|NAZ?LL?|1984|12|31.4
17860|NAZ?LL?|1984|13|515.1
17860|NAZ?LL?|1985|1|227.5
17860|NAZ?LL?|1985|2|64.6
17860|NAZ?LL?|1985|3|64.1
17860|NAZ?LL?|1985|4|13.1
17860|NAZ?LL?|1985|5|17.5
17860|NAZ?LL?|1985|7|0.2
17860|NAZ?LL?|1985|10|28.7
17860|NAZ?LL?|1985|11|73.7
17860|NAZ?LL?|1985|12|56.4
17860|NAZ?LL?|1985|13|545.8
17860|NAZ?LL?|1986|1|130.1
17860|NAZ?LL?|1986|2|104.1
17860|NAZ?LL?|1986|3|20.5
17860|NAZ?LL?|1986|4|31.7
17860|NAZ?LL?|1986|5|30.0
17860|NAZ?LL?|1986|6|28.2
17860|NAZ?LL?|1986|8|7.9
17860|NAZ?LL?|1986|9|30.8
17860|NAZ?LL?|1986|10|34.0
17860|NAZ?LL?|1986|11|20.5
17860|NAZ?LL?|1986|12|107.8
17860|NAZ?LL?|1986|13|545.6
17860|NAZ?LL?|1987|1|160.3
17860|NAZ?LL?|1987|2|52.0
17860|NAZ?LL?|1987|3|68.6
17860|NAZ?LL?|1987|4|51.7
17860|NAZ?LL?|1987|5|8.5
17860|NAZ?LL?|1987|6|27.9
17860|NAZ?LL?|1987|7|31.5
17860|NAZ?LL?|1987|8|2.8
17860|NAZ?LL?|1987|10|1.6
17860|NAZ?LL?|1987|11|52.8
17860|NAZ?LL?|1987|12|59.6
17860|NAZ?LL?|1987|13|517.3
17860|NAZ?LL?|1988|1|20.0
17860|NAZ?LL?|1988|2|107.5
17860|NAZ?LL?|1988|3|159.4
17860|NAZ?LL?|1988|4|25.7
17860|NAZ?LL?|1988|5|4.9
17860|NAZ?LL?|1988|6|0.3
17860|NAZ?LL?|1988|8|1.2
17860|NAZ?LL?|1988|9|2.0
17860|NAZ?LL?|1988|10|30.6
17860|NAZ?LL?|1988|11|133.4
17860|NAZ?LL?|1988|12|69.2
17860|NAZ?LL?|1988|13|554.2
17860|NAZ?LL?|1989|1|13.7
17860|NAZ?LL?|1989|2|19.4
17860|NAZ?LL?|1989|3|43.3
17860|NAZ?LL?|1989|4|1.5
17860|NAZ?LL?|1989|5|58.2
17860|NAZ?LL?|1989|6|3.1
17860|NAZ?LL?|1989|7|0.9
17860|NAZ?LL?|1989|9|0.3
17860|NAZ?LL?|1989|10|45.8
17860|NAZ?LL?|1989|11|180.0
17860|NAZ?LL?|1989|12|63.3
17860|NAZ?LL?|1989|13|429.5
17860|NAZ?LL?|1990|1|16.2
17860|NAZ?LL?|1990|2|51.2
17860|NAZ?LL?|1990|3|23.3
17860|NAZ?LL?|1990|4|93.4
17860|NAZ?LL?|1990|5|10.0
17860|NAZ?LL?|1990|6|8.9
17860|NAZ?LL?|1990|7|3.5
17860|NAZ?LL?|1990|8|11.8
17860|NAZ?LL?|1990|9|8.3
17860|NAZ?LL?|1990|10|12.9
17860|NAZ?LL?|1990|11|37.3
17860|NAZ?LL?|1990|12|147.4
17860|NAZ?LL?|1990|13|424.2
17860|NAZ?LL?|1991|1|75.8
17860|NAZ?LL?|1991|2|35.1
17860|NAZ?LL?|1991|3|24.1
17860|NAZ?LL?|1991|4|40.8
17860|NAZ?LL?|1991|5|72.4
17860|NAZ?LL?|1991|6|3.0
17860|NAZ?LL?|1991|7|4.1
17860|NAZ?LL?|1991|8|45.6
17860|NAZ?LL?|1991|9|0.0
17860|NAZ?LL?|1991|10|41.7
17860|NAZ?LL?|1991|11|23.6
17860|NAZ?LL?|1991|12|75.5
17860|NAZ?LL?|1991|13|441.7
17860|NAZ?LL?|1992|2|6.8
17860|NAZ?LL?|1992|3|72.2
17860|NAZ?LL?|1992|4|54.0
17860|NAZ?LL?|1992|5|40.4
17860|NAZ?LL?|1992|6|6.4
17860|NAZ?LL?|1992|7|2.3
17860|NAZ?LL?|1992|8|19.7
17860|NAZ?LL?|1992|10|46.8
17860|NAZ?LL?|1992|11|47.6
17860|NAZ?LL?|1992|12|103.2
17860|NAZ?LL?|1992|13|399.4
17860|NAZ?LL?|1993|1|62.5
17860|NAZ?LL?|1993|2|66.1
17860|NAZ?LL?|1993|3|93.9
17860|NAZ?LL?|1993|4|34.0
17860|NAZ?LL?|1993|5|78.2
17860|NAZ?LL?|1993|6|12.7
17860|NAZ?LL?|1993|10|16.0
17860|NAZ?LL?|1993|11|90.2
17860|NAZ?LL?|1993|12|78.7
17860|NAZ?LL?|1993|13|532.3
17860|NAZ?LL?|1994|1|79.4
17860|NAZ?LL?|1994|2|58.9
17860|NAZ?LL?|1994|3|67.4
17860|NAZ?LL?|1994|4|47.6
17860|NAZ?LL?|1994|5|60.4
17860|NAZ?LL?|1994|6|44.7
17860|NAZ?LL?|1994|7|40.6
17860|NAZ?LL?|1994|10|40.5
17860|NAZ?LL?|1994|11|133.3
17860|NAZ?LL?|1994|12|74.1
17860|NAZ?LL?|1994|13|646.9
17860|NAZ?LL?|1995|1|150.8
17860|NAZ?LL?|1995|2|26.2
17860|NAZ?LL?|1995|3|126.7
17860|NAZ?LL?|1995|4|44.8
17860|NAZ?LL?|1995|5|16.6
17860|NAZ?LL?|1995|7|16.1
17860|NAZ?LL?|1995|8|23.5
17860|NAZ?LL?|1995|9|1.2
17860|NAZ?LL?|1995|10|20.5
17860|NAZ?LL?|1995|11|47.0
17860|NAZ?LL?|1995|12|59.3
17860|NAZ?LL?|1995|13|532.7
17860|NAZ?LL?|1996|1|15.4
17860|NAZ?LL?|1996|2|185.7
17860|NAZ?LL?|1996|3|51.6
17860|NAZ?LL?|1996|4|41.4
17860|NAZ?LL?|1996|5|16.2
17860|NAZ?LL?|1996|6|59.7
17860|NAZ?LL?|1996|9|31.7
17860|NAZ?LL?|1996|10|20.9
17860|NAZ?LL?|1996|11|25.0
17860|NAZ?LL?|1996|12|183.1
17860|NAZ?LL?|1996|13|630.7
17860|NAZ?LL?|1997|1|38.7
17860|NAZ?LL?|1997|2|38.1
17860|NAZ?LL?|1997|3|73.0
17860|NAZ?LL?|1997|4|133.7
17860|NAZ?LL?|1997|5|20.1
17860|NAZ?LL?|1997|6|3.0
17860|NAZ?LL?|1997|8|22.0
17860|NAZ?LL?|1997|10|53.0
17860|NAZ?LL?|1997|11|57.0
17860|NAZ?LL?|1997|12|190.9
17860|NAZ?LL?|1997|13|629.5
17860|NAZ?LL?|1998|1|71.8
17860|NAZ?LL?|1998|2|85.7
17860|NAZ?LL?|1998|3|110.3
17860|NAZ?LL?|1998|4|68.6
17860|NAZ?LL?|1998|5|115.4
17860|NAZ?LL?|1998|9|62.4
17860|NAZ?LL?|1998|10|56.0
17860|NAZ?LL?|1998|11|125.2
17860|NAZ?LL?|1998|12|134.9
17860|NAZ?LL?|1998|13|830.3
17860|NAZ?LL?|1999|1|95.6
17860|NAZ?LL?|1999|2|150.2
17860|NAZ?LL?|1999|3|69.9
17860|NAZ?LL?|1999|4|23.4
17860|NAZ?LL?|1999|5|1.3
17860|NAZ?LL?|1999|6|0.2
17860|NAZ?LL?|1999|7|27.3
17860|NAZ?LL?|1999|8|3.4
17860|NAZ?LL?|1999|9|0.1
17860|NAZ?LL?|1999|10|7.7
17860|NAZ?LL?|1999|11|45.6
17860|NAZ?LL?|1999|12|89.8
17860|NAZ?LL?|1999|13|514.5
17860|NAZ?LL?|2000|1|51.4
17860|NAZ?LL?|2000|2|98.1
17860|NAZ?LL?|2000|3|124.1
17860|NAZ?LL?|2000|4|90.9
17860|NAZ?LL?|2000|5|15.9
17860|NAZ?LL?|2000|6|11.0
17860|NAZ?LL?|2000|8|10.9
17860|NAZ?LL?|2000|10|29.5
17860|NAZ?LL?|2000|11|62.5
17860|NAZ?LL?|2000|12|55.9
17860|NAZ?LL?|2000|13|550.2
17860|NAZ?LL?|2001|1|27.0
17860|NAZ?LL?|2001|2|88.7
17860|NAZ?LL?|2001|3|39.7
17860|NAZ?LL?|2001|4|86.6
17860|NAZ?LL?|2001|5|48.6
17860|NAZ?LL?|2001|7|0.4
17860|NAZ?LL?|2001|8|5.4
17860|NAZ?LL?|2001|9|7.5
17860|NAZ?LL?|2001|10|1.3
17860|NAZ?LL?|2001|11|230.9
17860|NAZ?LL?|2001|12|157.5
17860|NAZ?LL?|2001|13|693.6
17860|NAZ?LL?|2002|1|57.5
17860|NAZ?LL?|2002|2|43.9
17860|NAZ?LL?|2002|3|67.3
17860|NAZ?LL?|2002|4|72.4
17860|NAZ?LL?|2002|5|4.4
17860|NAZ?LL?|2002|7|16.8
17860|NAZ?LL?|2002|8|0.2
17860|NAZ?LL?|2002|9|56.5
17860|NAZ?LL?|2002|10|51.0
17860|NAZ?LL?|2002|11|111.2
17860|NAZ?LL?|2002|12|129.2
17860|NAZ?LL?|2002|13|610.4
17860|NAZ?LL?|2003|1|85.5
17860|NAZ?LL?|2003|2|159.5
17860|NAZ?LL?|2003|3|46.6
17860|NAZ?LL?|2003|4|67.1
17860|NAZ?LL?|2003|5|16.1
17860|NAZ?LL?|2003|6|5.7
17860|NAZ?LL?|2003|8|1.4
17860|NAZ?LL?|2003|9|2.5
17860|NAZ?LL?|2003|10|97.3
17860|NAZ?LL?|2003|11|51.4
17860|NAZ?LL?|2003|12|120.9
17860|NAZ?LL?|2003|13|654.0
17860|NAZ?LL?|2004|1|204.1
17860|NAZ?LL?|2004|2|34.9
17860|NAZ?LL?|2004|3|5.6
17860|NAZ?LL?|2004|4|61.9
17860|NAZ?LL?|2004|5|4.8
17860|NAZ?LL?|2004|6|0.4
17860|NAZ?LL?|2004|9|0.0
17860|NAZ?LL?|2004|10|6.0
17860|NAZ?LL?|2004|11|93.6
17860|NAZ?LL?|2004|12|32.0
17860|NAZ?LL?|2004|13|443.3
17860|NAZ?LL?|2005|1|54.3
17860|NAZ?LL?|2005|2|101.3
17860|NAZ?LL?|2005|3|95.3
17860|NAZ?LL?|2005|4|33.2
17860|NAZ?LL?|2005|5|51.1
17860|NAZ?LL?|2005|6|2.7
17860|NAZ?LL?|2005|7|14.3
17860|NAZ?LL?|2005|8|5.4
17860|NAZ?LL?|2005|10|35.2
17860|NAZ?LL?|2005|11|148.5
17860|NAZ?LL?|2005|12|82.1
17860|NAZ?LL?|2005|13|623.4
17860|NAZ?LL?|2006|1|111.1
17860|NAZ?LL?|2006|2|131.5
17860|NAZ?LL?|2006|3|107.5
17860|NAZ?LL?|2006|4|28.6
17860|NAZ?LL?|2006|5|9.3
17860|NAZ?LL?|2006|6|16.0
17860|NAZ?LL?|2006|7|0.9
17860|NAZ?LL?|2006|9|15.6
17860|NAZ?LL?|2006|10|75.7
17860|NAZ?LL?|2006|11|71.5
17860|NAZ?LL?|2006|12|5.5
17860|NAZ?LL?|2006|13|583.2
17860|NAZ?LL?|2007|1|37.0
17860|NAZ?LL?|2007|2|75.8
17860|NAZ?LL?|2007|3|19.5
17860|NAZ?LL?|2007|4|19.4
17860|NAZ?LL?|2007|5|13.9
17860|NAZ?LL?|2007|6|13.8
17860|NAZ?LL?|2007|10|40.4
17860|NAZ?LL?|2007|11|116.4
17860|NAZ?LL?|2007|12|192.6
17860|NAZ?LL?|2007|13|541.8
17860|NAZ?LL?|2008|1|23.3
17860|NAZ?LL?|2008|2|17.8
17860|NAZ?LL?|2008|3|69.0
17860|NAZ?LL?|2008|4|56.2
17860|NAZ?LL?|2008|5|0.6
17860|NAZ?LL?|2008|6|4.8
17860|NAZ?LL?|2008|9|8.1
17860|NAZ?LL?|2008|10|30.4
17860|NAZ?LL?|2008|11|77.9
17860|NAZ?LL?|2008|12|58.2
17860|NAZ?LL?|2008|13|347.7
17860|NAZ?LL?|2009|1|238.8
17860|NAZ?LL?|2009|2|136.9
17860|NAZ?LL?|2009|3|94.2
17860|NAZ?LL?|2009|4|94.2
17860|NAZ?LL?|2009|5|14.3
17860|NAZ?LL?|2009|6|3.5
17860|NAZ?LL?|2009|9|37.7
17860|NAZ?LL?|2009|10|30.6
17860|NAZ?LL?|2009|11|107.7
17860|NAZ?LL?|2009|12|168.0
17860|NAZ?LL?|2009|13|925.9
17860|NAZ?LL?|2010|1|135.6
17860|NAZ?LL?|2010|2|138.2
17860|NAZ?LL?|2010|3|32.0
17860|NAZ?LL?|2010|4|48.0
17860|NAZ?LL?|2010|5|26.8
17860|NAZ?LL?|2010|6|34.9
17860|NAZ?LL?|2010|9|0.7
17860|NAZ?LL?|2010|10|132.5
17860|NAZ?LL?|2010|11|35.1
17860|NAZ?LL?|2010|12|123.3
17860|NAZ?LL?|2010|13|707.1
17860|NAZ?LL?|2011|1|130.5
17860|NAZ?LL?|2011|2|56.5
17860|NAZ?LL?|2011|3|20.8
17860|NAZ?LL?|2011|4|31.5
17860|NAZ?LL?|2011|5|33.3
17860|NAZ?LL?|2011|6|5.7
17860|NAZ?LL?|2011|8|2.3
17860|NAZ?LL?|2011|9|10.1
17860|NAZ?LL?|2011|10|96.6
17860|NAZ?LL?|2011|12|95.3
17860|NAZ?LL?|2011|13|482.6
17860|NAZ?LL?|2012|1|185.0
17860|NAZ?LL?|2012|13|185.0
17862|D?NAR|1960|1|48.4
17862|D?NAR|1960|2|27.7
17862|D?NAR|1960|3|92.0
17862|D?NAR|1960|4|55.2
17862|D?NAR|1960|5|72.6
17862|D?NAR|1960|6|32.3
17862|D?NAR|1960|7|7.5
17862|D?NAR|1960|9|4.6
17862|D?NAR|1960|10|16.2
17862|D?NAR|1960|11|22.5
17862|D?NAR|1960|12|78.1
17862|D?NAR|1960|13|457.1
17862|D?NAR|1961|1|72.0
17862|D?NAR|1961|2|79.9
17862|D?NAR|1961|3|26.0
17862|D?NAR|1961|4|40.5
17862|D?NAR|1961|5|18.3
17862|D?NAR|1961|6|87.7
17862|D?NAR|1961|7|16.9
17862|D?NAR|1961|8|0.0
17862|D?NAR|1961|9|0.0
17862|D?NAR|1961|10|59.8
17862|D?NAR|1961|11|5.1
17862|D?NAR|1961|12|33.6
17862|D?NAR|1961|13|439.8
17862|D?NAR|1962|1|40.7
17862|D?NAR|1962|2|54.6
17862|D?NAR|1962|3|57.2
17862|D?NAR|1962|4|69.3
17862|D?NAR|1962|5|32.7
17862|D?NAR|1962|6|13.1
17862|D?NAR|1962|8|12.7
17862|D?NAR|1962|9|9.5
17862|D?NAR|1962|10|86.2
17862|D?NAR|1962|11|53.4
17862|D?NAR|1962|12|111.6
17862|D?NAR|1962|13|541.0
17862|D?NAR|1964|1|3.9
17862|D?NAR|1964|2|69.0
17862|D?NAR|1964|3|82.4
17862|D?NAR|1964|4|4.4
17862|D?NAR|1964|5|46.5
17862|D?NAR|1964|6|71.8
17862|D?NAR|1964|7|0.1
17862|D?NAR|1964|9|29.7
17862|D?NAR|1964|10|0.0
17862|D?NAR|1964|11|24.2
17862|D?NAR|1964|12|127.7
17862|D?NAR|1964|13|459.7
17862|D?NAR|1965|1|39.3
17862|D?NAR|1965|2|76.1
17862|D?NAR|1965|3|60.9
17862|D?NAR|1965|4|51.4
17862|D?NAR|1965|5|89.6
17862|D?NAR|1965|6|8.0
17862|D?NAR|1965|7|13.8
17862|D?NAR|1965|8|4.8
17862|D?NAR|1965|10|16.6
17862|D?NAR|1965|11|63.1
17862|D?NAR|1965|12|71.6
17862|D?NAR|1965|13|495.2
17862|D?NAR|1966|1|120.3
